id_prod;date;session_id;client_id;price;categ;sex;age;year;month;day;range_age
1_407;2022-06-09 21:34:10;s_221304;c_1609;15.99;1;m;45;2022;6;9;43-47
0_241;2022-10-12 18:16:12;s_281516;c_1609;8.99;0;m;45;2022;10;12;43-47
0_1563;2022-12-03 20:58:46;s_306656;c_1609;3.99;0;m;45;2022;12;3;43-47
0_1139;2021-12-23 05:35:12;s_138606;c_1609;3.99;0;m;45;2021;12;23;43-47
0_1326;2021-05-08 07:36:08;s_31543;c_1609;14.74;0;m;45;2021;5;8;43-47
0_1412;2022-04-25 16:05:09;s_199329;c_1609;11.73;0;m;45;2022;4;25;43-47
0_1363;2022-03-21 06:50:36;s_182196;c_1609;16.99;0;m;45;2022;3;21;43-47
1_643;2022-05-14 12:20:27;s_208365;c_1609;29.99;1;m;45;2022;5;14;43-47
0_1469;2023-02-19 00:11:02;s_343620;c_1609;14.99;0;m;45;2023;2;19;43-47
0_1571;2022-04-23 03:15:47;s_198042;c_1609;5.99;0;m;45;2022;4;23;43-47
0_1147;2022-06-08 08:38:13;s_220602;c_1609;6.99;0;m;45;2022;6;8;43-47
0_1390;2022-07-10 23:12:35;s_236597;c_1609;19.37;0;m;45;2022;7;10;43-47
0_1015;2021-07-13 02:49:29;s_61523;c_1609;10.99;0;m;45;2021;7;13;43-47
0_360;2022-03-25 01:55:33;s_184108;c_1609;11.75;0;m;45;2022;3;25;43-47
0_1008;2021-08-27 21:39:43;s_81538;c_1609;4.73;0;m;45;2021;8;27;43-47
0_2026;2022-04-08 14:15:37;s_191091;c_1609;5.56;0;m;45;2022;4;8;43-47
0_1441;2021-06-30 23:11:07;s_56157;c_1609;18.99;0;m;45;2021;6;30;43-47
0_1335;2021-03-26 11:53:21;s_11730;c_1609;17.99;0;m;45;2021;3;26;43-47
0_1162;2021-06-22 15:57:49;s_52271;c_1609;17.56;0;m;45;2021;6;22;43-47
0_1349;2022-02-19 18:06:57;s_167723;c_1609;15.99;0;m;45;2022;2;19;43-47
0_1395;2023-01-16 18:40:17;s_327852;c_1609;3.99;0;m;45;2023;1;16;43-47
0_1837;2022-04-04 02:06:46;s_188946;c_1609;10.99;0;m;45;2022;4;4;43-47
1_442;2021-12-13 02:05:09;s_133541;c_1609;24.98;1;m;45;2021;12;13;43-47
0_1607;2022-10-25 20:51:46;s_287976;c_1609;3.99;0;m;45;2022;10;25;43-47
1_153;2021-06-21 00:20:23;s_51512;c_1609;22.99;1;m;45;2021;6;21;43-47
0_1166;2022-05-18 12:26:55;s_210446;c_1609;18.45;0;m;45;2022;5;18;43-47
0_2083;2022-04-07 16:50:50;s_190642;c_1609;6.99;0;m;45;2022;4;7;43-47
0_565;2022-08-27 21:14:40;s_259420;c_1609;1.99;0;m;45;2022;8;27;43-47
0_1090;2022-02-07 20:43:10;s_161571;c_1609;13.78;0;m;45;2022;2;7;43-47
1_551;2021-11-30 05:39:15;s_127170;c_1609;14.99;1;m;45;2021;11;30;43-47
0_1508;2022-03-27 00:19:45;s_185078;c_1609;8.03;0;m;45;2022;3;27;43-47
0_1270;2022-03-19 10:32:55;s_181316;c_1609;6.62;0;m;45;2022;3;19;43-47
0_1579;2021-09-25 04:45:58;s_95116;c_1609;3.99;0;m;45;2021;9;25;43-47
1_333;2021-09-21 13:00:52;s_93235;c_1609;15.99;1;m;45;2021;9;21;43-47
1_305;2021-09-23 07:28:17;s_94142;c_1609;29.99;1;m;45;2021;9;23;43-47
0_1835;2022-10-25 01:16:52;s_287575;c_1609;8.99;0;m;45;2022;10;25;43-47
0_1170;2022-08-14 06:18:14;s_253044;c_1609;4.19;0;m;45;2022;8;14;43-47
0_1606;2021-11-04 18:43:33;s_114751;c_1609;17.4;0;m;45;2021;11;4;43-47
0_1096;2023-02-15 17:36:24;s_342046;c_1609;10.99;0;m;45;2023;2;15;43-47
0_1429;2022-04-30 13:22:01;s_201606;c_1609;7.99;0;m;45;2022;4;30;43-47
1_21;2022-01-19 12:42:14;s_152124;c_1609;22.99;1;m;45;2022;1;19;43-47
0_1348;2022-11-12 06:08:23;s_296300;c_1609;12.03;0;m;45;2022;11;12;43-47
0_1587;2022-11-26 10:48:52;s_303037;c_1609;14.99;0;m;45;2022;11;26;43-47
0_1625;2021-11-10 12:18:30;s_117517;c_1609;5.99;0;m;45;2021;11;10;43-47
1_437;2022-07-21 14:04:07;s_241609;c_1609;26.99;1;m;45;2022;7;21;43-47
0_1435;2023-02-08 22:43:01;s_338829;c_1609;13.99;0;m;45;2023;2;8;43-47
1_281;2022-03-23 03:54:24;s_183117;c_1609;23.99;1;m;45;2022;3;23;43-47
1_376;2022-07-27 14:40:36;s_244529;c_1609;17.49;1;m;45;2022;7;27;43-47
1_35;2022-01-24 04:56:40;s_154371;c_1609;45.99;1;m;45;2022;1;24;43-47
0_1531;2022-02-11 16:27:45;s_163560;c_1609;6.99;0;m;45;2022;2;11;43-47
0_1451;2022-02-22 20:44:34;s_169309;c_1609;19.99;0;m;45;2022;2;22;43-47
1_488;2021-12-02 05:42:47;s_128145;c_1609;12.19;1;m;45;2021;12;2;43-47
1_392;2022-08-29 15:46:38;s_260305;c_1609;18.11;1;m;45;2022;8;29;43-47
0_1449;2022-01-13 16:35:22;s_149296;c_1609;4.99;0;m;45;2022;1;13;43-47
1_363;2021-07-10 10:36:06;s_60384;c_1609;16.99;1;m;45;2021;7;10;43-47
1_551;2022-11-02 15:36:53;s_291694;c_1609;14.99;1;m;45;2022;11;2;43-47
1_62;2022-06-07 10:17:09;s_220145;c_1609;22.79;1;m;45;2022;6;7;43-47
0_1446;2021-07-01 03:14:01;s_56227;c_1609;8.09;0;m;45;2021;7;1;43-47
1_570;2022-04-25 00:53:55;s_199028;c_1609;18.49;1;m;45;2022;4;25;43-47
1_383;2022-09-24 22:12:02;s_273030;c_1609;28.99;1;m;45;2022;9;24;43-47
1_365;2021-06-15 20:58:22;s_49165;c_1609;13.99;1;m;45;2021;6;15;43-47
0_989;2021-09-09 22:29:19;s_87481;c_1609;18.99;0;m;45;2021;9;9;43-47
0_1432;2022-09-16 21:28:01;s_269112;c_1609;15.36;0;m;45;2022;9;16;43-47
0_1501;2021-03-25 11:18:08;s_11229;c_1609;11.99;0;m;45;2021;3;25;43-47
0_2023;2021-12-27 22:51:26;s_141031;c_1609;14.99;0;m;45;2021;12;27;43-47
0_1293;2021-06-08 08:45:26;s_45725;c_1609;11.99;0;m;45;2021;6;8;43-47
1_480;2022-07-05 02:29:00;s_233733;c_1609;19.08;1;m;45;2022;7;5;43-47
0_1185;2022-04-09 22:16:10;s_191717;c_1609;5.99;0;m;45;2022;4;9;43-47
0_1338;2021-03-19 14:12:36;s_8542;c_1609;9.28;0;m;45;2021;3;19;43-47
0_1266;2022-03-25 22:38:22;s_184573;c_1609;4.28;0;m;45;2022;3;25;43-47
0_1103;2022-09-01 09:09:47;s_261624;c_1609;12.99;0;m;45;2022;9;1;43-47
0_1185;2021-03-15 01:38:29;s_6467;c_1609;5.99;0;m;45;2021;3;15;43-47
0_1461;2021-10-12 02:55:28;s_103501;c_1609;11.99;0;m;45;2021;10;12;43-47
0_1454;2021-09-05 11:17:26;s_85368;c_1609;7.41;0;m;45;2021;9;5;43-47
1_253;2022-06-07 08:47:45;s_220113;c_1609;14.99;1;m;45;2022;6;7;43-47
1_661;2021-09-21 10:20:53;s_93189;c_1609;22.99;1;m;45;2021;9;21;43-47
0_1097;2022-07-04 02:40:01;s_233226;c_1609;11.99;0;m;45;2022;7;4;43-47
0_2256;2021-09-23 14:37:59;s_94286;c_1609;7.2;0;m;45;2021;9;23;43-47
0_1399;2021-08-23 16:22:38;s_79677;c_1609;17.99;0;m;45;2021;8;23;43-47
1_369;2021-03-09 00:42:16;s_3700;c_1609;23.99;1;m;45;2021;3;9;43-47
0_493;2022-10-26 15:43:27;s_288347;c_1609;7.99;0;m;45;2022;10;26;43-47
0_1501;2022-08-18 03:13:40;s_254851;c_1609;11.99;0;m;45;2022;8;18;43-47
0_1583;2022-01-21 01:24:41;s_152853;c_1609;15.99;0;m;45;2022;1;21;43-47
0_1560;2021-10-08 18:28:25;s_101912;c_1609;12.12;0;m;45;2021;10;8;43-47
0_1381;2023-02-19 08:24:47;s_343788;c_1609;5.99;0;m;45;2023;2;19;43-47
0_2000;2022-07-22 04:00:44;s_241898;c_1609;4.84;0;m;45;2022;7;22;43-47
1_661;2022-12-02 12:04:34;s_306031;c_1609;22.99;1;m;45;2022;12;2;43-47
0_1145;2021-05-22 20:32:49;s_38112;c_1609;6.99;0;m;45;2021;5;22;43-47
1_453;2023-02-02 07:28:28;s_335793;c_1609;13.99;1;m;45;2023;2;2;43-47
0_1587;2021-09-23 07:42:34;s_94142;c_1609;14.99;0;m;45;2021;9;23;43-47
0_1013;2021-11-04 18:07:35;s_114743;c_1609;4.99;0;m;45;2021;11;4;43-47
1_109;2022-10-31 19:57:03;s_290790;c_1609;22.99;1;m;45;2022;10;31;43-47
0_1599;2023-01-24 13:03:10;s_331671;c_1609;16.99;0;m;45;2023;1;24;43-47
1_522;2022-06-12 03:00:18;s_222461;c_1609;22.41;1;m;45;2022;6;12;43-47
0_1320;2022-08-11 02:04:26;s_251494;c_1609;12.08;0;m;45;2022;8;11;43-47
0_1727;2021-11-23 07:21:04;s_123756;c_1609;10.99;0;m;45;2021;11;23;43-47
0_33;2022-01-11 02:18:32;s_148039;c_1609;18.99;0;m;45;2022;1;11;43-47
0_1432;2021-11-01 09:00:22;s_113116;c_1609;15.36;0;m;45;2021;11;1;43-47
0_1429;2021-09-20 11:52:37;s_92739;c_1609;7.99;0;m;45;2021;9;20;43-47
0_2026;2022-05-06 12:16:22;s_204476;c_1609;5.56;0;m;45;2022;5;6;43-47
0_1409;2022-08-01 10:42:30;s_246803;c_1609;4.99;0;m;45;2022;8;1;43-47
0_1578;2022-12-24 09:56:06;s_316608;c_1609;17.79;0;m;45;2022;12;24;43-47
0_1583;2022-08-11 19:53:56;s_251861;c_1609;15.99;0;m;45;2022;8;11;43-47
0_1398;2021-08-07 03:45:07;s_72399;c_1609;4.52;0;m;45;2021;8;7;43-47
1_398;2022-04-30 00:40:30;s_201347;c_1609;10.17;1;m;45;2022;4;30;43-47
0_1461;2021-08-08 03:28:11;s_72822;c_1609;11.99;0;m;45;2021;8;8;43-47
0_1027;2021-04-11 16:30:10;s_19157;c_1609;4.99;0;m;45;2021;4;11;43-47
0_481;2021-06-20 03:28:02;s_51117;c_1609;4.99;0;m;45;2021;6;20;43-47
0_1847;2021-05-03 12:27:36;s_29325;c_1609;8.99;0;m;45;2021;5;3;43-47
0_1469;2022-06-10 23:00:48;s_221859;c_1609;14.99;0;m;45;2022;6;10;43-47
1_559;2021-03-28 20:20:51;s_12769;c_1609;24.99;1;m;45;2021;3;28;43-47
0_1225;2022-03-20 00:47:33;s_181596;c_1609;12.99;0;m;45;2022;3;20;43-47
0_1003;2021-12-09 02:16:33;s_131561;c_1609;14.99;0;m;45;2021;12;9;43-47
0_1377;2022-04-28 15:18:43;s_200681;c_1609;14.99;0;m;45;2022;4;28;43-47
1_283;2022-06-19 01:47:47;s_225877;c_1609;14.99;1;m;45;2022;6;19;43-47
1_142;2021-08-22 23:21:15;s_79367;c_1609;17.76;1;m;45;2021;8;22;43-47
1_433;2023-02-21 13:13:36;s_344855;c_1609;18.99;1;m;45;2023;2;21;43-47
0_1366;2022-04-23 06:47:28;s_198110;c_1609;16.65;0;m;45;2022;4;23;43-47
0_1345;2022-11-24 20:55:51;s_302264;c_1609;17.99;0;m;45;2022;11;24;43-47
0_1373;2022-03-26 23:46:39;s_185034;c_1609;18.99;0;m;45;2022;3;26;43-47
0_1619;2022-03-12 13:02:55;s_178090;c_1609;4.99;0;m;45;2022;3;12;43-47
0_1419;2021-04-17 13:10:22;s_21850;c_1609;8.99;0;m;45;2021;4;17;43-47
0_1206;2021-04-13 19:35:55;s_20133;c_1609;4.33;0;m;45;2021;4;13;43-47
0_1356;2022-10-15 11:54:02;s_282846;c_1609;5.57;0;m;45;2022;10;15;43-47
0_1282;2022-02-23 10:44:19;s_169585;c_1609;5.67;0;m;45;2022;2;23;43-47
1_353;2022-01-05 04:54:02;s_145163;c_1609;26.99;1;m;45;2022;1;5;43-47
1_370;2021-03-08 14:42:35;s_3517;c_1609;13.11;1;m;45;2021;3;8;43-47
0_1465;2022-05-26 07:53:45;s_214185;c_1609;3.99;0;m;45;2022;5;26;43-47
0_1046;2022-03-06 14:42:46;s_175217;c_1609;10.06;0;m;45;2022;3;6;43-47
1_142;2021-12-21 13:42:50;s_137735;c_1609;17.76;1;m;45;2021;12;21;43-47
0_1598;2021-09-29 14:46:02;s_97453;c_1609;10.98;0;m;45;2021;9;29;43-47
0_1446;2022-01-19 13:22:58;s_152138;c_1609;8.09;0;m;45;2022;1;19;43-47
0_1626;2021-03-20 01:49:06;s_8761;c_1609;14.02;0;m;45;2021;3;20;43-47
0_1425;2022-07-13 03:22:22;s_237599;c_1609;12.99;0;m;45;2022;7;13;43-47
0_1335;2021-04-12 01:58:40;s_19342;c_1609;17.99;0;m;45;2021;4;12;43-47
0_1417;2022-06-10 15:48:06;s_221707;c_1609;17.99;0;m;45;2022;6;10;43-47
0_1448;2021-05-30 12:38:17;s_41654;c_1609;18.94;0;m;45;2021;5;30;43-47
0_1345;2022-11-11 02:20:02;s_295768;c_1609;17.99;0;m;45;2022;11;11;43-47
0_2293;2021-05-30 13:50:07;s_41679;c_1609;4.99;0;m;45;2021;5;30;43-47
0_1426;2021-09-12 05:43:30;s_88640;c_1609;13.44;0;m;45;2021;9;12;43-47
0_1054;2022-06-09 08:35:06;s_221055;c_1609;8.11;0;m;45;2022;6;9;43-47
0_1274;2021-04-08 23:24:39;s_17917;c_1609;7.86;0;m;45;2021;4;8;43-47
1_283;2022-05-24 17:47:34;s_213414;c_1609;14.99;1;m;45;2022;5;24;43-47
0_1679;2022-11-23 20:13:51;s_301744;c_1609;6.99;0;m;45;2022;11;23;43-47
1_488;2022-06-16 13:36:47;s_224710;c_1609;12.19;1;m;45;2022;6;16;43-47
0_1376;2023-01-29 09:26:03;s_333996;c_1609;16.24;0;m;45;2023;1;29;43-47
0_1644;2021-10-30 01:49:15;s_112058;c_1609;4.77;0;m;45;2021;10;30;43-47
0_1489;2021-08-06 13:43:08;s_72139;c_1609;10.99;0;m;45;2021;8;6;43-47
0_1321;2021-11-26 17:35:56;s_125450;c_1609;15.99;0;m;45;2021;11;26;43-47
0_1404;2022-08-10 13:18:01;s_251205;c_1609;6.84;0;m;45;2022;8;10;43-47
0_1596;2022-09-23 04:13:54;s_272197;c_1609;10.36;0;m;45;2022;9;23;43-47
0_1594;2022-06-12 12:38:50;s_222647;c_1609;3.33;0;m;45;2022;6;12;43-47
0_345;2022-04-28 02:37:31;s_200435;c_1609;3.99;0;m;45;2022;4;28;43-47
0_545;2021-05-24 02:04:17;s_38655;c_1609;6.99;0;m;45;2021;5;24;43-47
0_1472;2022-04-21 22:36:39;s_197487;c_1609;12.49;0;m;45;2022;4;21;43-47
0_1108;2021-09-03 23:01:22;s_84682;c_1609;17.45;0;m;45;2021;9;3;43-47
1_619;2021-12-16 07:39:22;s_135123;c_1609;12.99;1;m;45;2021;12;16;43-47
0_1471;2021-06-22 06:32:38;s_52076;c_1609;12.99;0;m;45;2021;6;22;43-47
0_1611;2021-04-17 21:33:53;s_22011;c_1609;11.99;0;m;45;2021;4;17;43-47
0_1398;2021-04-11 02:38:54;s_18897;c_1609;4.52;0;m;45;2021;4;11;43-47
0_1339;2021-03-26 22:42:07;s_11921;c_1609;8.99;0;m;45;2021;3;26;43-47
0_1464;2021-04-29 17:16:28;s_27553;c_1609;8.27;0;m;45;2021;4;29;43-47
0_1127;2022-09-04 08:53:21;s_263059;c_1609;5.99;0;m;45;2022;9;4;43-47
0_1508;2021-10-19 03:10:45;s_106904;c_1609;8.03;0;m;45;2021;10;19;43-47
0_1297;2021-11-07 05:30:31;s_115944;c_1609;18.99;0;m;45;2021;11;7;43-47
0_1324;2021-05-08 00:22:12;s_31400;c_1609;3.93;0;m;45;2021;5;8;43-47
1_251;2021-09-10 15:28:41;s_87841;c_1609;15.99;1;m;45;2021;9;10;43-47
0_1162;2022-02-14 04:07:16;s_164845;c_1609;17.56;0;m;45;2022;2;14;43-47
0_1994;2023-02-12 23:43:51;s_340757;c_1609;4.98;0;m;45;2023;2;12;43-47
1_365;2021-12-23 05:36:26;s_138606;c_1609;13.99;1;m;45;2021;12;23;43-47
0_379;2022-11-26 01:32:06;s_302818;c_1609;9.99;0;m;45;2022;11;26;43-47
0_368;2022-05-16 11:45:35;s_209386;c_1609;5.75;0;m;45;2022;5;16;43-47
0_1386;2022-11-24 13:46:20;s_302105;c_1609;13.16;0;m;45;2022;11;24;43-47
1_445;2022-01-19 19:54:09;s_152265;c_1609;23.99;1;m;45;2022;1;19;43-47
0_1641;2021-08-27 07:28:34;s_81261;c_1609;14.99;0;m;45;2021;8;27;43-47
0_1839;2021-04-27 08:30:36;s_26450;c_1609;10.99;0;m;45;2021;4;27;43-47
0_674;2022-09-15 05:12:45;s_268261;c_1609;13.95;0;m;45;2022;9;15;43-47
0_1525;2022-12-12 00:41:51;s_310679;c_1609;6.99;0;m;45;2022;12;12;43-47
0_155;2021-10-12 00:22:12;s_103463;c_1609;5.99;0;m;45;2021;10;12;43-47
1_676;2021-11-14 07:55:42;s_119428;c_1609;19.5;1;m;45;2021;11;14;43-47
0_1514;2022-08-05 09:14:24;s_248688;c_1609;11.01;0;m;45;2022;8;5;43-47
0_1452;2021-07-28 11:43:23;s_68216;c_1609;13.77;0;m;45;2021;7;28;43-47
0_1443;2021-03-07 06:51:39;s_2924;c_1609;5.99;0;m;45;2021;3;7;43-47
0_1514;2021-10-09 14:34:00;s_102314;c_1609;11.01;0;m;45;2021;10;9;43-47
0_2123;2022-02-16 20:22:32;s_166236;c_1609;9.99;0;m;45;2022;2;16;43-47
0_744;2022-01-29 08:28:25;s_156841;c_1609;8.73;0;m;45;2022;1;29;43-47
0_1506;2022-08-29 09:33:47;s_260192;c_1609;10.0;0;m;45;2022;8;29;43-47
0_1131;2021-09-05 03:00:06;s_85201;c_1609;17.99;0;m;45;2021;9;5;43-47
0_1157;2021-04-09 14:19:21;s_18197;c_1609;18.99;0;m;45;2021;4;9;43-47
0_1384;2021-10-12 16:58:35;s_103788;c_1609;14.44;0;m;45;2021;10;12;43-47
0_1399;2022-09-01 19:48:55;s_261830;c_1609;17.99;0;m;45;2022;9;1;43-47
0_1469;2022-05-25 08:10:49;s_213707;c_1609;14.99;0;m;45;2022;5;25;43-47
0_1457;2022-09-06 01:11:12;s_263904;c_1609;11.99;0;m;45;2022;9;6;43-47
0_1646;2022-10-16 13:50:04;s_283323;c_1609;14.85;0;m;45;2022;10;16;43-47
1_582;2022-12-07 13:08:28;s_308434;c_1609;27.61;1;m;45;2022;12;7;43-47
0_1494;2022-10-18 21:46:04;s_284482;c_1609;7.6;0;m;45;2022;10;18;43-47
0_2159;2022-06-27 20:08:25;s_230161;c_1609;22.99;0;m;45;2022;6;27;43-47
0_1386;2021-06-12 09:50:58;s_47581;c_1609;13.16;0;m;45;2021;6;12;43-47
0_1448;2022-05-16 03:30:51;s_209189;c_1609;18.94;0;m;45;2022;5;16;43-47
0_1259;2022-09-04 07:26:01;s_263037;c_1609;11.99;0;m;45;2022;9;4;43-47
0_871;2022-05-24 04:49:48;s_213194;c_1609;16.99;0;m;45;2022;5;24;43-47
0_1852;2021-03-19 06:30:20;s_8386;c_1609;7.67;0;m;45;2021;3;19;43-47
0_1787;2022-05-26 22:26:41;s_214469;c_1609;4.99;0;m;45;2022;5;26;43-47
0_1073;2022-10-15 07:08:19;s_282771;c_1609;13.99;0;m;45;2022;10;15;43-47
0_2122;2021-10-08 12:17:39;s_101777;c_1609;17.76;0;m;45;2021;10;8;43-47
0_1315;2022-03-16 10:29:02;s_179881;c_1609;10.99;0;m;45;2022;3;16;43-47
0_1368;2021-11-17 23:53:50;s_121210;c_1609;5.13;0;m;45;2021;11;17;43-47
0_1349;2021-03-13 21:24:30;s_5904;c_1609;15.99;0;m;45;2021;3;13;43-47
0_1353;2021-06-12 17:11:55;s_47714;c_1609;19.99;0;m;45;2021;6;12;43-47
0_1017;2023-01-08 10:58:53;s_323782;c_1609;8.99;0;m;45;2023;1;8;43-47
0_1524;2023-01-16 22:51:35;s_327950;c_1609;13.94;0;m;45;2023;1;16;43-47
0_1140;2022-10-31 20:34:40;s_290790;c_1609;3.73;0;m;45;2022;10;31;43-47
0_1627;2021-09-19 12:27:11;s_92237;c_1609;3.99;0;m;45;2021;9;19;43-47
0_535;2021-05-06 09:31:50;s_30646;c_1609;4.99;0;m;45;2021;5;6;43-47
0_1628;2022-06-26 10:04:38;s_229521;c_1609;9.99;0;m;45;2022;6;26;43-47
0_23;2022-11-24 15:50:24;s_302144;c_1609;10.99;0;m;45;2022;11;24;43-47
1_516;2021-12-13 23:18:55;s_133956;c_1609;24.24;1;m;45;2021;12;13;43-47
0_1358;2022-05-23 14:41:44;s_212897;c_1609;16.49;0;m;45;2022;5;23;43-47
0_1147;2023-01-30 14:38:52;s_334548;c_1609;6.99;0;m;45;2023;1;30;43-47
1_395;2021-12-04 22:19:58;s_129459;c_1609;28.99;1;m;45;2021;12;4;43-47
0_2085;2022-12-12 12:01:19;s_310893;c_1609;11.99;0;m;45;2022;12;12;43-47
0_1449;2022-06-22 19:56:21;s_227747;c_1609;4.99;0;m;45;2022;6;22;43-47
0_1366;2021-03-31 19:09:12;s_14115;c_1609;16.65;0;m;45;2021;3;31;43-47
1_441;2022-01-02 00:48:28;s_143630;c_1609;24.99;1;m;45;2022;1;2;43-47
1_434;2022-01-11 12:51:58;s_148241;c_1609;15.87;1;m;45;2022;1;11;43-47
0_1578;2022-05-12 00:55:30;s_207200;c_1609;17.79;0;m;45;2022;5;12;43-47
0_1160;2022-05-22 12:13:26;s_212336;c_1609;17.87;0;m;45;2022;5;22;43-47
0_313;2022-08-12 20:46:21;s_252356;c_1609;6.99;0;m;45;2022;8;12;43-47
0_1838;2023-01-07 16:55:05;s_323410;c_1609;6.75;0;m;45;2023;1;7;43-47
0_1355;2022-09-03 07:18:39;s_262562;c_1609;18.99;0;m;45;2022;9;3;43-47
0_1467;2023-01-27 13:52:00;s_333177;c_1609;4.99;0;m;45;2023;1;27;43-47
0_1473;2021-12-10 22:47:42;s_132492;c_1609;15.99;0;m;45;2021;12;10;43-47
0_1487;2022-12-23 10:18:08;s_316188;c_1609;4.99;0;m;45;2022;12;23;43-47
0_1924;2021-12-21 23:37:04;s_137956;c_1609;12.36;0;m;45;2021;12;21;43-47
1_400;2022-10-15 07:00:18;s_282765;c_1609;16.6;1;m;45;2022;10;15;43-47
0_1100;2022-09-13 03:11:23;s_267223;c_1609;3.03;0;m;45;2022;9;13;43-47
0_1441;2022-03-01 09:14:23;s_172642;c_1609;18.99;0;m;45;2022;3;1;43-47
0_1558;2021-03-08 13:07:09;s_3483;c_1609;11.19;0;m;45;2021;3;8;43-47
0_1367;2021-07-08 13:57:36;s_59558;c_1609;11.99;0;m;45;2021;7;8;43-47
0_1252;2021-09-27 03:23:50;s_96130;c_1609;4.31;0;m;45;2021;9;27;43-47
0_1517;2022-11-14 01:11:09;s_297259;c_1609;17.99;0;m;45;2022;11;14;43-47
0_1349;2022-07-24 12:07:37;s_243044;c_1609;15.99;0;m;45;2022;7;24;43-47
0_1212;2022-02-27 11:57:52;s_171670;c_1609;6.31;0;m;45;2022;2;27;43-47
0_1774;2022-04-17 13:13:45;s_195344;c_1609;11.54;0;m;45;2022;4;17;43-47
0_1159;2021-03-01 00:11:57;s_7;c_1609;7.99;0;m;45;2021;3;1;43-47
0_1008;2022-05-08 05:55:16;s_205335;c_1609;4.73;0;m;45;2022;5;8;43-47
1_400;2022-08-10 03:25:04;s_251035;c_1609;16.6;1;m;45;2022;8;10;43-47
0_1537;2022-11-17 05:37:56;s_298703;c_1609;5.99;0;m;45;2022;11;17;43-47
0_2064;2021-03-08 03:56:28;s_3292;c_1609;9.85;0;m;45;2021;3;8;43-47
1_519;2022-05-04 23:26:38;s_203747;c_1609;51.99;1;m;45;2022;5;4;43-47
1_325;2022-04-14 04:42:04;s_193767;c_1609;27.99;1;m;45;2022;4;14;43-47
0_1360;2022-10-30 01:14:09;s_289951;c_1609;4.33;0;m;45;2022;10;30;43-47
1_498;2021-11-09 06:52:23;s_116950;c_1609;23.37;1;m;45;2021;11;9;43-47
0_2069;2021-11-07 17:03:10;s_116171;c_1609;17.99;0;m;45;2021;11;7;43-47
1_673;2022-04-18 13:51:54;s_195894;c_1609;12.99;1;m;45;2022;4;18;43-47
0_2030;2021-08-21 23:54:24;s_78946;c_1609;13.4;0;m;45;2021;8;21;43-47
0_1481;2021-05-25 13:59:26;s_39348;c_1609;3.99;0;m;45;2021;5;25;43-47
0_1009;2022-09-18 05:19:05;s_269747;c_1609;14.99;0;m;45;2022;9;18;43-47
1_414;2022-02-23 05:56:09;s_169492;c_1609;23.83;1;m;45;2022;2;23;43-47
0_1260;2023-01-12 16:41:16;s_325904;c_1609;10.35;0;m;45;2023;1;12;43-47
1_433;2022-11-01 17:43:36;s_291250;c_1609;18.99;1;m;45;2022;11;1;43-47
0_1386;2021-10-10 00:45:09;s_102520;c_1609;13.16;0;m;45;2021;10;10;43-47
0_1441;2022-05-19 05:19:49;s_210790;c_1609;18.99;0;m;45;2022;5;19;43-47
0_1321;2022-06-06 14:01:40;s_219685;c_1609;15.99;0;m;45;2022;6;6;43-47
0_1227;2022-10-29 10:09:40;s_289647;c_1609;4.99;0;m;45;2022;10;29;43-47
0_1578;2022-09-24 09:56:06;s_272797;c_1609;17.79;0;m;45;2022;9;24;43-47
1_694;2021-04-25 18:15:16;s_25667;c_1609;19.87;1;m;45;2021;4;25;43-47
0_1395;2022-08-06 15:55:35;s_249316;c_1609;3.99;0;m;45;2022;8;6;43-47
0_2072;2023-02-23 21:59:02;s_345945;c_1609;4.62;0;m;45;2023;2;23;43-47
1_688;2022-07-02 05:18:16;s_232306;c_1609;18.19;1;m;45;2022;7;2;43-47
1_451;2022-02-12 07:25:51;s_163880;c_1609;20.99;1;m;45;2022;2;12;43-47
0_1378;2021-05-16 10:19:03;s_35226;c_1609;13.96;0;m;45;2021;5;16;43-47
0_1520;2021-08-17 13:09:29;s_76959;c_1609;9.32;0;m;45;2021;8;17;43-47
1_735;2022-11-20 14:16:39;s_300260;c_1609;22.99;1;m;45;2022;11;20;43-47
0_1927;2022-11-13 00:33:47;s_296727;c_1609;16.99;0;m;45;2022;11;13;43-47
1_466;2022-06-04 04:50:41;s_218527;c_1609;15.81;1;m;45;2022;6;4;43-47
0_1340;2021-10-26 10:13:42;s_110353;c_1609;14.76;0;m;45;2021;10;26;43-47
0_1908;2022-01-21 01:45:34;s_152853;c_1609;15.21;0;m;45;2022;1;21;43-47
0_1426;2022-11-19 07:07:26;s_299658;c_1609;13.44;0;m;45;2022;11;19;43-47
0_559;2021-09-13 07:13:48;s_89173;c_1609;3.99;0;m;45;2021;9;13;43-47
0_1458;2022-04-21 18:05:06;s_197404;c_1609;6.55;0;m;45;2022;4;21;43-47
0_2146;2021-04-26 05:55:53;s_25906;c_1609;11.14;0;m;45;2021;4;26;43-47
0_1587;2022-06-10 06:11:14;s_221502;c_1609;14.99;0;m;45;2022;6;10;43-47
0_1454;2023-02-21 15:09:39;s_344876;c_1609;7.41;0;m;45;2023;2;21;43-47
1_350;2021-03-28 08:33:34;s_12535;c_1609;20.83;1;m;45;2021;3;28;43-47
1_308;2022-01-06 01:44:50;s_145604;c_1609;11.65;1;m;45;2022;1;6;43-47
